Date,Store_ID,Product_ID,Category,Units_Sold,Price_Per_Unit,Total_Sales
2020-08-23,110,507,Watches,12,31.48,377.76
2022-12-31,514,945,Electronics,7,426.12,2982.84
2023-01-21,791,835,Owned Brand Fashion,1,265.39,265.39
2021-05-29,154,802,Imported Fashion,9,256.75,2310.75
2023-05-14,488,296,Imported Fashion,11,45.58,501.38
2019-05-07,676,888,Imported Fashion,12,202.29,2427.48
2020-12-19,624,623,Owned Brand Fashion,3,385.68,1157.04
2021-06-12,532,994,Electronics,4,404.8,1619.2
2020-12-24,65,719,Watches,7,479.77,3358.39
2022-02-20,94,299,Owned Brand Fashion,7,143.13,1001.91
2023-05-20,295,549,Owned Brand Fashion,7,345.89,2421.23
2021-09-14,401,289,Beauty,18,204.27,3676.86
2021-08-20,332,834,Imported Fashion,10,350.79,3507.9
2019-02-03,631,670,Watches,9,162.27,1460.43
2019-02-19,686,311,Owned Brand Fashion,1,192.47,192.47
2021-05-31,117,659,Beauty,5,367.94,1839.7
2019-02-03,437,644,Electronics,16,103.84,1661.44
2021-09-12,279,893,Electronics,6,460.55,2763.3
2020-11-21,532,44,Owned Brand Fashion,5,409.1,2045.5
2019-06-27,351,694,Owned Brand Fashion,13,438.43,5699.59
2022-06-13,77,366,Beauty,12,461.25,5535.0
2022-02-26,554,622,Electronics,18,413.56,7444.08
2019-07-31,48,970,Owned Brand Fashion,12,426.32,5115.84
2021-02-05,195,386,Owned Brand Fashion,15,206.15,3092.25
2022-04-17,290,421,Owned Brand Fashion,5,277.62,1388.1
2023-03-21,608,80,Watches,16,229.02,3664.32
2022-10-18,592,265,Electronics,16,68.69,1099.04
2023-09-18,45,204,Watches,12,490.74,5888.88
2022-04-29,763,812,Imported Fashion,5,450.73,2253.65
2020-04-17,116,250,Watches,9,87.26,785.34
2019-07-14,631,566,Beauty,13,333.03,4329.39
2021-10-09,473,292,Imported Fashion,14,308.24,4315.36
2023-03-14,520,896,Owned Brand Fashion,10,462.9,4629.0
2020-10-19,260,864,Beauty,4,445.78,1783.12
2021-10-12,527,73,Watches,5,68.36,341.8
2019-07-28,129,652,Imported Fashion,19,241.73,4592.87
2019-02-07,247,934,Electronics,17,219.28,3727.76
2022-04-22,199,59,Owned Brand Fashion,5,232.59,1162.95
2020-08-18,448,999,Watches,5,211.96,1059.8
2021-08-08,204,572,Imported Fashion,3,91.84,275.52
2023-06-21,153,386,Imported Fashion,1,69.61,69.61
2021-02-06,740,893,Beauty,11,100.24,1102.64
2019-10-25,619,913,Imported Fashion,19,488.14,9274.66
2021-11-07,339,696,Watches,8,92.68,741.44
2019-08-20,225,868,Beauty,14,430.19,6022.66
2022-04-24,113,653,Electronics,18,375.15,6752.7
2019-03-01,438,142,Watches,10,250.2,2502.0
2020-05-23,12,957,Watches,15,127.13,1906.95
2022-12-08,639,687,Watches,14,363.53,5089.42
2020-06-29,622,188,Owned Brand Fashion,4,23.53,94.12
2021-09-05,646,718,Watches,15,46.14,692.1
2021-05-08,188,535,Owned Brand Fashion,8,63.82,510.56
2020-05-12,719,623,Electronics,18,468.21,8427.78
2019-02-07,513,191,Owned Brand Fashion,5,48.13,240.65
2019-12-19,97,267,Electronics,13,465.18,6047.34
2023-12-04,726,41,Imported Fashion,9,263.98,2375.82
2019-07-30,757,181,Watches,19,397.67,7555.73
2023-09-16,146,96,Watches,9,227.43,2046.87
2022-04-03,398,90,Owned Brand Fashion,16,378.77,6060.32
2020-12-24,776,953,Watches,14,222.2,3110.8
2019-09-05,538,725,Electronics,1,127.3,127.3
2021-11-14,334,468,Beauty,11,326.95,3596.45
2021-02-18,577,647,Electronics,11,103.51,1138.61
2020-05-26,374,317,Imported Fashion,5,273.45,1367.25
2020-10-15,448,987,Owned Brand Fashion,6,345.15,2070.9
2022-02-10,261,701,Beauty,1,270.52,270.52
2019-01-21,37,624,Imported Fashion,10,257.21,2572.1
2019-04-04,782,285,Owned Brand Fashion,8,88.56,708.48
2020-08-03,279,501,Beauty,1,454.68,454.68
2020-01-01,577,53,Owned Brand Fashion,6,129.27,775.62
2022-10-06,66,849,Imported Fashion,15,120.69,1810.35
2023-08-23,670,723,Watches,9,443.94,3995.46
2023-12-05,446,608,Watches,14,136.88,1916.32
2022-05-05,329,146,Watches,14,339.82,4757.48
2021-01-05,483,838,Beauty,7,349.08,2443.56
2019-05-09,175,375,Owned Brand Fashion,17,118.04,2006.68
2019-12-11,213,396,Owned Brand Fashion,2,484.6,969.2
2021-04-24,16,353,Beauty,12,241.65,2899.8
2020-04-09,219,273,Electronics,15,64.22,963.3
2020-05-01,788,756,Imported Fashion,11,22.8,250.8
2023-12-21,596,91,Electronics,7,366.46,2565.22
2023-10-18,337,985,Electronics,19,343.4,6524.6
2022-01-19,474,42,Watches,18,319.59,5752.62
2022-11-06,636,463,Watches,1,182.35,182.35
2022-04-18,445,192,Watches,8,429.49,3435.92
2020-10-08,594,325,Beauty,10,49.53,495.3
2019-03-14,68,593,Owned Brand Fashion,16,372.84,5965.44
2022-07-16,506,727,Watches,13,262.2,3408.6
2020-09-14,77,224,Beauty,16,73.96,1183.36
2023-11-10,326,798,Owned Brand Fashion,15,443.63,6654.45
2021-10-27,483,539,Imported Fashion,10,228.51,2285.1
2021-05-24,224,344,Electronics,3,77.94,233.82
2020-12-20,181,612,Imported Fashion,1,39.88,39.88
2019-10-18,512,688,Owned Brand Fashion,1,233.65,233.65
2022-11-07,118,134,Beauty,16,267.16,4274.56
2020-09-05,519,968,Imported Fashion,17,63.24,1075.08
2022-05-16,673,753,Owned Brand Fashion,15,370.5,5557.5
2021-08-06,536,345,Watches,12,20.02,240.24
2021-03-03,269,608,Owned Brand Fashion,4,91.82,367.28
2019-05-11,134,89,Watches,5,8.93,44.65
2022-10-04,293,753,Watches,19,40.97,778.43
2023-02-17,642,964,Imported Fashion,13,54.83,712.79
2022-10-04,229,971,Electronics,13,424.08,5513.04
2023-08-22,451,301,Owned Brand Fashion,10,477.76,4777.6
2022-03-02,173,785,Owned Brand Fashion,16,34.33,549.28
2021-10-24,445,106,Imported Fashion,8,253.39,2027.12
2023-01-22,110,347,Imported Fashion,18,330.74,5953.32
2020-09-25,298,26,Owned Brand Fashion,15,192.21,2883.15
2021-02-14,545,105,Imported Fashion,3,210.01,630.03
2023-08-21,553,999,Imported Fashion,1,451.84,451.84
2022-02-24,131,949,Beauty,4,25.07,100.28
2023-08-21,765,484,Electronics,11,13.63,149.93
2022-11-25,606,294,Owned Brand Fashion,13,489.71,6366.23
2021-03-16,792,190,Beauty,16,191.96,3071.36
2022-10-25,494,844,Imported Fashion,19,242.56,4608.64
2019-12-20,222,543,Imported Fashion,13,58.31,758.03
2023-10-20,622,880,Electronics,2,309.44,618.88
2023-03-29,506,384,Electronics,17,397.42,6756.14
2023-07-31,361,235,Electronics,13,326.02,4238.26
2023-07-15,653,975,Watches,18,28.3,509.4
2022-12-05,619,854,Beauty,2,254.82,509.64
2020-11-23,86,210,Watches,6,464.31,2785.86
2022-03-21,512,80,Watches,14,361.18,5056.52
2023-08-04,555,480,Watches,8,88.37,706.96
2020-05-22,420,154,Electronics,9,222.94,2006.46
2020-01-07,513,689,Watches,12,59.38,712.56
2021-05-28,637,88,Watches,10,413.23,4132.3
2022-08-23,165,117,Watches,10,194.75,1947.5
2022-03-13,172,278,Owned Brand Fashion,11,379.18,4170.98
2021-03-16,606,281,Electronics,10,151.47,1514.7
2019-06-29,111,972,Owned Brand Fashion,11,497.01,5467.11
2020-01-11,261,991,Imported Fashion,9,214.53,1930.77
2021-11-23,168,670,Electronics,15,29.82,447.3
2022-02-25,399,321,Watches,6,250.7,1504.2
2020-04-10,580,11,Imported Fashion,15,280.73,4210.95
2022-11-29,582,101,Electronics,19,432.01,8208.19
2022-12-13,61,788,Imported Fashion,18,43.96,791.28
2023-05-21,335,679,Electronics,3,238.36,715.08
2022-10-02,269,11,Beauty,18,363.36,6540.48
2020-04-01,348,239,Imported Fashion,1,247.08,247.08
2019-04-25,332,384,Owned Brand Fashion,10,391.26,3912.6
2021-08-02,757,860,Electronics,11,50.82,559.02
2019-07-28,365,806,Owned Brand Fashion,14,197.39,2763.46
2020-04-26,625,780,Owned Brand Fashion,17,401.68,6828.56
2021-02-05,430,408,Owned Brand Fashion,8,98.56,788.48
2023-12-06,713,83,Owned Brand Fashion,5,270.17,1350.85
2021-09-20,365,39,Beauty,9,214.6,1931.4
2021-05-11,457,537,Electronics,13,242.21,3148.73
2023-01-04,306,294,Owned Brand Fashion,8,43.51,348.08
2019-10-25,499,729,Imported Fashion,5,384.98,1924.9
2020-02-12,347,635,Imported Fashion,18,322.99,5813.82
2021-12-23,587,992,Electronics,6,142.57,855.42
2021-02-26,430,481,Electronics,15,216.73,3250.95
2021-05-25,149,783,Beauty,2,252.15,504.3
2022-04-29,340,134,Owned Brand Fashion,18,69.14,1244.52
2020-10-26,382,877,Imported Fashion,15,404.9,6073.5
2020-11-26,778,547,Owned Brand Fashion,16,118.33,1893.28
2023-06-06,653,453,Imported Fashion,13,441.03,5733.39
2022-05-24,642,631,Beauty,2,247.8,495.6
2023-06-01,244,975,Owned Brand Fashion,8,68.03,544.24
2021-12-16,695,586,Watches,4,482.43,1929.72
2022-12-23,236,295,Watches,1,18.13,18.13
2023-04-13,112,925,Electronics,14,422.65,5917.1
2023-03-25,685,134,Electronics,15,429.69,6445.35
2023-06-01,719,232,Electronics,2,154.98,309.96
2021-08-23,802,666,Watches,6,286.66,1719.96
2023-12-21,583,769,Owned Brand Fashion,17,319.48,5431.16
2020-02-27,134,817,Owned Brand Fashion,1,140.84,140.84
2021-08-15,727,415,Beauty,7,21.53,150.71
2021-09-19,252,418,Beauty,17,114.8,1951.6
2020-03-13,534,296,Imported Fashion,17,132.6,2254.2
2019-08-04,506,546,Imported Fashion,7,311.32,2179.24
2020-09-18,666,366,Electronics,17,470.28,7994.76
2021-06-24,630,29,Owned Brand Fashion,8,131.88,1055.04
2022-02-24,480,741,Electronics,16,50.52,808.32
2021-09-10,142,901,Watches,6,40.94,245.64
2022-03-16,519,158,Beauty,1,458.64,458.64
2020-01-12,197,203,Owned Brand Fashion,1,275.91,275.91
2019-10-19,195,27,Watches,4,344.52,1378.08
2019-01-28,168,573,Watches,7,147.12,1029.84
2023-10-02,755,109,Watches,7,66.71,466.97
2022-12-20,786,631,Beauty,7,202.02,1414.14
2019-07-18,427,357,Watches,12,20.91,250.92
2021-05-28,262,537,Imported Fashion,4,44.53,178.12
2019-04-24,185,270,Owned Brand Fashion,12,381.38,4576.56
2022-09-30,288,333,Beauty,1,108.81,108.81
2021-09-17,489,710,Beauty,14,297.17,4160.38
2020-04-19,674,562,Electronics,18,87.91,1582.38
2022-06-14,38,527,Imported Fashion,10,177.81,1778.1
2022-01-22,635,249,Electronics,3,167.04,501.12
2023-01-28,406,494,Imported Fashion,2,345.24,690.48
2022-12-11,404,704,Owned Brand Fashion,2,350.85,701.7
2023-12-10,604,798,Owned Brand Fashion,6,475.43,2852.58
2021-07-22,780,8,Beauty,8,177.42,1419.36
2023-11-20,655,723,Imported Fashion,2,256.14,512.28
2023-05-02,585,429,Watches,6,352.45,2114.7
2021-10-23,318,378,Owned Brand Fashion,13,135.54,1762.02
2019-10-24,532,815,Electronics,8,403.79,3230.32
2021-02-14,393,689,Owned Brand Fashion,6,435.48,2612.88
2019-03-31,728,18,Beauty,9,29.47,265.23
2023-12-21,747,942,Electronics,19,109.21,2074.99
2021-08-25,497,411,Owned Brand Fashion,3,163.34,490.02
2023-05-14,17,576,Beauty,6,387.29,2323.74
2019-08-17,782,839,Beauty,13,393.18,5111.34
2020-09-13,221,842,Watches,6,65.34,392.04
2019-09-28,366,989,Beauty,17,302.0,5134.0
2023-04-22,237,410,Owned Brand Fashion,4,212.04,848.16
2021-10-31,399,309,Beauty,19,451.68,8581.92
2022-06-04,186,308,Imported Fashion,6,207.1,1242.6
2020-07-15,353,792,Watches,1,105.01,105.01
2019-06-16,111,932,Electronics,11,164.72,1811.92
2022-11-06,734,122,Owned Brand Fashion,4,406.05,1624.2
2021-12-28,712,374,Owned Brand Fashion,4,480.31,1921.24
2023-03-12,651,607,Watches,2,18.41,36.82
2023-06-27,74,684,Electronics,3,162.38,487.14
2022-08-14,445,322,Owned Brand Fashion,15,467.32,7009.8
2019-02-05,258,937,Beauty,11,488.76,5376.36
2021-08-07,690,758,Imported Fashion,17,341.42,5804.14
2019-07-01,517,190,Electronics,5,265.11,1325.55
2021-10-10,134,379,Owned Brand Fashion,2,60.53,121.06
2023-06-18,72,345,Beauty,17,378.68,6437.56
2021-10-23,364,425,Watches,1,219.56,219.56
2019-05-11,70,497,Electronics,10,455.66,4556.6
2019-11-05,647,151,Imported Fashion,5,356.6,1783.0
2022-03-08,679,597,Electronics,4,60.71,242.84
2019-09-11,523,742,Electronics,15,153.78,2306.7
2021-07-02,427,572,Beauty,3,380.68,1142.04
2022-06-09,320,531,Electronics,14,313.17,4384.38
2019-07-31,86,892,Watches,6,140.71,844.26
2023-11-09,80,44,Imported Fashion,7,51.29,359.03
2022-01-15,140,801,Owned Brand Fashion,7,275.18,1926.26
2021-01-09,502,796,Imported Fashion,6,409.96,2459.76
2019-12-27,308,681,Beauty,16,39.71,635.36
2022-12-28,256,788,Beauty,15,86.73,1300.95
2021-08-03,494,34,Watches,14,74.55,1043.7
2020-01-12,253,417,Beauty,12,352.87,4234.44
2019-11-21,414,380,Electronics,11,335.92,3695.12
2022-04-02,804,377,Electronics,3,75.73,227.19
2020-08-01,545,235,Beauty,6,30.47,182.82
2022-05-27,20,14,Electronics,19,381.58,7250.02
2021-12-31,227,886,Electronics,5,429.59,2147.95
2023-02-01,327,107,Owned Brand Fashion,18,258.23,4648.14
2019-05-21,410,469,Watches,4,253.17,1012.68
2020-04-03,366,537,Imported Fashion,1,302.88,302.88
2021-11-27,14,243,Owned Brand Fashion,10,129.48,1294.8
2023-10-02,426,452,Electronics,1,273.88,273.88
2019-04-15,183,944,Imported Fashion,2,103.27,206.54
2020-01-19,650,735,Owned Brand Fashion,9,473.37,4260.33
2020-08-27,393,153,Beauty,6,271.04,1626.24
2021-03-07,514,453,Imported Fashion,16,377.69,6043.04
2021-03-09,364,418,Beauty,18,7.64,137.52
2023-03-26,717,165,Watches,3,450.04,1350.12
2019-09-02,216,675,Electronics,12,374.68,4496.16
2022-01-08,492,805,Beauty,3,451.44,1354.32
2021-04-26,628,552,Imported Fashion,12,177.76,2133.12
2020-12-28,476,659,Imported Fashion,10,225.18,2251.8
2019-05-23,485,551,Owned Brand Fashion,18,226.26,4072.68
2023-01-10,473,209,Beauty,14,281.57,3941.98
2021-12-29,301,157,Beauty,3,20.51,61.53
2023-11-28,658,296,Electronics,4,14.72,58.88
2023-02-09,491,733,Watches,11,114.47,1259.17
2023-07-14,501,992,Owned Brand Fashion,19,432.95,8226.05
2019-01-03,610,977,Imported Fashion,8,91.57,732.56
2019-05-24,692,602,Owned Brand Fashion,13,89.72,1166.36
2022-03-13,567,470,Watches,11,64.01,704.11
2019-02-23,396,445,Beauty,11,217.89,2396.79
2022-07-21,445,110,Electronics,7,438.91,3072.37
2022-12-06,657,955,Watches,9,378.27,3404.43
2022-07-04,789,388,Owned Brand Fashion,13,291.83,3793.79
2023-11-03,578,520,Imported Fashion,18,360.84,6495.12
2023-01-17,683,484,Owned Brand Fashion,14,101.03,1414.42
2020-04-16,665,938,Electronics,15,402.89,6043.35
2021-08-22,732,305,Owned Brand Fashion,1,63.49,63.49
2019-04-01,447,227,Owned Brand Fashion,1,321.17,321.17
2023-02-02,738,606,Owned Brand Fashion,16,227.85,3645.6
2022-07-11,766,561,Electronics,15,446.6,6699.0
2020-09-15,203,972,Electronics,17,469.71,7985.07
2019-01-17,541,36,Watches,3,311.02,933.06
2019-09-02,92,22,Electronics,3,283.97,851.91
2022-09-19,228,127,Watches,4,182.98,731.92
2022-03-27,173,414,Imported Fashion,11,115.43,1269.73
2022-06-26,186,507,Owned Brand Fashion,3,393.94,1181.82
2021-03-22,738,473,Watches,19,417.03,7923.57
2022-04-17,508,627,Imported Fashion,11,443.36,4876.96
2021-06-17,481,971,Electronics,17,459.75,7815.75
2021-10-21,210,658,Owned Brand Fashion,11,471.81,5189.91
2020-03-15,159,903,Imported Fashion,2,296.72,593.44
2019-10-11,544,787,Imported Fashion,5,252.42,1262.1
2023-09-24,631,671,Electronics,5,459.07,2295.35
2022-08-28,503,600,Electronics,13,154.84,2012.92
2023-12-09,659,661,Owned Brand Fashion,11,185.77,2043.47
2020-06-12,389,186,Owned Brand Fashion,15,432.23,6483.45
2020-07-02,8,572,Imported Fashion,15,408.31,6124.65
2021-09-28,776,463,Owned Brand Fashion,19,74.21,1409.99
2021-10-14,221,976,Owned Brand Fashion,13,338.07,4394.91
2022-01-03,446,272,Watches,7,106.83,747.81
2022-10-20,116,321,Beauty,9,393.6,3542.4
2020-08-22,745,789,Electronics,5,141.34,706.7
2021-01-29,7,923,Beauty,10,61.49,614.9
2023-05-03,510,46,Watches,10,97.94,979.4
2019-11-08,348,517,Owned Brand Fashion,19,442.1,8399.9
2023-10-03,624,115,Beauty,3,368.98,1106.94
2020-08-31,788,947,Imported Fashion,11,326.33,3589.63
2021-04-05,562,62,Imported Fashion,10,70.19,701.9
2021-10-21,582,135,Imported Fashion,16,446.38,7142.08
2020-03-04,184,442,Owned Brand Fashion,3,242.43,727.29
2022-01-26,18,453,Imported Fashion,17,113.99,1937.83
2019-10-14,484,106,Imported Fashion,10,355.12,3551.2
2022-02-13,67,571,Owned Brand Fashion,16,328.37,5253.92
2021-03-29,356,973,Watches,10,173.9,1739.0
2022-07-12,214,508,Imported Fashion,5,208.41,1042.05
2022-01-08,804,270,Electronics,4,28.27,113.08
2021-10-19,201,697,Electronics,13,406.83,5288.79
2019-07-31,247,686,Beauty,16,393.66,6298.56
2021-02-19,704,466,Owned Brand Fashion,1,251.26,251.26
2020-07-31,68,828,Imported Fashion,9,443.58,3992.22
2023-08-31,338,160,Owned Brand Fashion,14,182.18,2550.52
2021-03-05,295,396,Electronics,3,473.88,1421.64
2021-07-24,799,666,Beauty,6,134.39,806.34
2022-09-22,326,937,Electronics,2,156.14,312.28
2020-02-16,695,754,Watches,9,15.62,140.58
2022-11-13,742,625,Electronics,16,323.62,5177.92
2023-06-09,733,253,Imported Fashion,11,406.33,4469.63
2021-08-16,241,235,Owned Brand Fashion,13,461.87,6004.31
2020-12-05,702,515,Watches,11,402.82,4431.02
2023-11-04,271,746,Imported Fashion,11,22.1,243.1
2022-06-25,599,552,Watches,18,186.17,3351.06
2019-12-08,468,61,Watches,5,390.46,1952.3
2020-05-08,101,5,Watches,3,310.97,932.91
2023-02-15,791,165,Electronics,13,431.77,5613.01
2023-03-25,571,39,Watches,16,96.91,1550.56
2019-08-19,424,662,Beauty,12,401.34,4816.08
2020-03-07,560,209,Watches,9,177.63,1598.67
2022-03-03,229,133,Watches,16,267.84,4285.44
2019-08-08,168,386,Imported Fashion,1,337.16,337.16
2023-08-08,279,586,Electronics,3,362.33,1086.99
2020-11-22,324,487,Electronics,17,356.53,6061.01
2019-03-24,442,764,Owned Brand Fashion,16,462.7,7403.2
2023-10-13,527,391,Beauty,9,449.02,4041.18
2021-06-02,639,306,Watches,17,33.57,570.69
2022-12-15,259,530,Watches,7,235.34,1647.38
2020-03-06,300,6,Watches,18,159.34,2868.12
2022-08-17,232,374,Electronics,17,82.84,1408.28
2021-12-29,715,438,Watches,19,159.84,3036.96
2023-01-23,455,11,Watches,3,7.02,21.06
2023-05-02,802,651,Owned Brand Fashion,17,175.66,2986.22
2023-10-03,502,845,Imported Fashion,2,171.6,343.2
2022-09-22,787,48,Beauty,5,242.68,1213.4
2021-12-16,100,81,Owned Brand Fashion,3,192.97,578.91
2023-07-22,327,230,Beauty,5,38.46,192.3
2023-06-04,16,935,Owned Brand Fashion,12,37.74,452.88
2023-03-27,24,126,Beauty,1,426.91,426.91
2021-07-24,186,427,Imported Fashion,16,7.29,116.64
2021-05-01,422,466,Electronics,17,106.6,1812.2
2021-04-21,663,477,Owned Brand Fashion,13,302.13,3927.69
2019-07-18,359,804,Owned Brand Fashion,6,444.35,2666.1
2020-08-16,218,257,Owned Brand Fashion,2,259.71,519.42
2023-11-20,121,53,Owned Brand Fashion,5,357.16,1785.8
2020-06-22,25,914,Electronics,2,430.83,861.66
2020-04-22,707,463,Watches,10,418.05,4180.5
2021-11-17,432,697,Owned Brand Fashion,3,236.94,710.82
2021-03-31,473,839,Beauty,13,254.45,3307.85
2021-11-13,613,37,Imported Fashion,19,205.58,3906.02
2022-11-15,703,158,Imported Fashion,18,237.18,4269.24
2020-04-12,372,820,Imported Fashion,11,345.0,3795.0
2019-12-03,301,802,Owned Brand Fashion,11,101.39,1115.29
2023-04-07,291,647,Imported Fashion,15,372.32,5584.8
2022-02-14,147,621,Watches,2,16.9,33.8
2021-01-31,744,903,Watches,6,198.72,1192.32
2023-08-06,93,79,Watches,4,325.44,1301.76
2022-06-04,187,333,Imported Fashion,8,190.26,1522.08
2020-08-10,31,933,Imported Fashion,3,38.86,116.58
2021-09-15,151,166,Beauty,7,335.9,2351.3
2021-12-18,97,44,Electronics,19,395.95,7523.05
2021-10-31,46,85,Owned Brand Fashion,19,317.76,6037.44
2020-06-15,654,699,Beauty,6,118.11,708.66
2021-03-07,780,413,Watches,12,12.91,154.92
2022-10-18,325,395,Owned Brand Fashion,14,258.91,3624.74
2022-01-31,443,462,Imported Fashion,13,316.14,4109.82
2022-05-05,406,217,Owned Brand Fashion,12,100.2,1202.4
2020-08-28,687,292,Beauty,19,371.11,7051.09
2020-04-19,98,559,Owned Brand Fashion,12,321.46,3857.52
2020-06-20,157,112,Electronics,4,396.29,1585.16
2022-02-26,180,513,Electronics,11,226.58,2492.38
2021-01-06,137,965,Watches,10,236.66,2366.6
2021-02-22,695,718,Beauty,9,236.8,2131.2
2022-01-13,481,616,Electronics,1,136.01,136.01
2019-06-06,375,555,Electronics,4,212.09,848.36
2022-09-06,531,940,Owned Brand Fashion,17,243.7,4142.9
2020-09-27,312,168,Imported Fashion,11,294.49,3239.39
2021-06-01,184,258,Owned Brand Fashion,18,446.71,8040.78
2022-10-17,325,480,Owned Brand Fashion,4,318.48,1273.92
2021-03-30,402,846,Owned Brand Fashion,2,41.66,83.32
2020-03-10,641,389,Owned Brand Fashion,14,397.94,5571.16
2020-07-12,715,816,Owned Brand Fashion,18,462.84,8331.12
2019-11-22,130,876,Owned Brand Fashion,11,138.42,1522.62
2019-11-17,523,150,Watches,19,328.59,6243.21
2022-03-07,74,39,Watches,13,285.89,3716.57
2020-01-28,426,604,Beauty,5,421.21,2106.05
2023-12-23,173,979,Electronics,5,23.46,117.3
2023-08-09,227,131,Imported Fashion,1,422.71,422.71
2020-01-21,565,383,Owned Brand Fashion,6,218.43,1310.58
2019-05-03,749,184,Imported Fashion,5,410.91,2054.55
2022-03-18,58,270,Watches,5,201.91,1009.55
2023-03-03,151,965,Electronics,17,190.85,3244.45
2023-05-30,768,769,Watches,4,226.57,906.28
2022-10-17,751,335,Owned Brand Fashion,12,295.5,3546.0
2023-12-30,230,738,Watches,19,84.62,1607.78
2019-04-06,71,41,Electronics,5,228.97,1144.85
2021-04-12,366,163,Imported Fashion,3,92.69,278.07
2019-05-23,210,336,Watches,14,312.68,4377.52
2022-05-20,780,66,Beauty,9,317.39,2856.51
2020-01-04,223,258,Imported Fashion,3,143.79,431.37
2022-06-07,141,373,Owned Brand Fashion,14,340.92,4772.88
2020-10-28,447,36,Beauty,5,416.75,2083.75
2021-03-08,107,243,Electronics,2,234.25,468.5
2019-07-21,574,506,Watches,2,50.41,100.82
2022-07-03,170,701,Owned Brand Fashion,2,61.55,123.1
2020-04-18,453,616,Imported Fashion,16,16.86,269.76
2019-09-19,243,177,Imported Fashion,6,424.64,2547.84
2020-06-21,143,770,Beauty,8,456.85,3654.8
2021-07-02,453,167,Owned Brand Fashion,14,256.65,3593.1
2022-03-16,751,234,Owned Brand Fashion,4,41.6,166.4
2020-06-27,356,487,Electronics,15,331.06,4965.9
2019-05-08,289,433,Owned Brand Fashion,6,477.42,2864.52
2021-01-25,195,864,Watches,19,422.6,8029.4
2022-12-12,41,994,Electronics,5,16.49,82.45
2020-05-06,156,207,Watches,19,285.54,5425.26
2021-05-09,662,286,Electronics,8,16.8,134.4
2019-08-14,626,864,Imported Fashion,9,356.64,3209.76
2020-01-14,108,135,Beauty,8,103.91,831.28
2019-05-04,401,759,Owned Brand Fashion,11,107.7,1184.7
2021-03-31,77,183,Owned Brand Fashion,13,483.52,6285.76
2021-03-20,588,430,Imported Fashion,1,202.75,202.75
2023-06-03,210,174,Beauty,9,391.55,3523.95
